profile_id,age,annual_income,state,occupation,education_level,social_category,gender,employment_status,user_type,scheme_id,scheme_category,beneficiary_level,matched_conditions,failed_conditions,missing_conditions,match_percentage,required_documents_count,manual_verification_required,has_failed_condition,has_missing_information,is_individual_scheme,status,relevance_label,is_relevant
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,FIN002,Financial Inclusion / Entrepreneurship,individual,12,2,0,0.8571428571428571,6,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,HEA001,Healthcare / Pharmaceuticals,individual,12,2,0,0.8571428571428571,5,0,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU004,Scholarship / Disability Welfare,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU005,Scholarship / Social Justice,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU006,Scholarship / Women Education,individual,8,4,3,0.5333333333333333,5,1,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES002,Higher Education / Research Fellowship,individual,9,3,2,0.6428571428571429,6,1,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKI001,Skill Development / Minority Affairs,individual,10,4,0,0.7142857142857143,4,0,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU007,Scholarship / Education,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU008,Higher Education / Electronics & IT Research,individual,9,3,2,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL002,Culture / Arts & Performing Arts,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL003,Culture / State Recognition,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P057,28,60000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED001,Health / Social Welfare,individual,11,3,0,0.7857142857142857,9,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC001,Social Security / Pension,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,HOU001,Housing / LGBTQ+ Welfare,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EXT001,External Affairs / Overseas Welfare,individual,12,2,0,0.8571428571428571,4,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU001,Education / Disability,institution,10,3,1,0.7142857142857143,6,1,1,1,0,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU002,Scholarship / Education,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EMP001,Entrepreneurship / Minority Welfare,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKL001,Skill Development / Agriculture,organization,11,3,0,0.7857142857142857,4,0,1,0,0,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,DIS001,Disability Welfare / Transport Aid,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKL002,Skill Development / Entrepreneurship,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC003,Minority Welfare / Financial Assistance,individual,9,5,0,0.6428571428571429,6,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MIN001,Minority Welfare / Skill & Livelihood,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,FIN002,Financial Inclusion / Entrepreneurship,individual,12,2,0,0.8571428571428571,6,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,HEA001,Healthcare / Pharmaceuticals,individual,12,2,0,0.8571428571428571,5,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU004,Scholarship / Disability Welfare,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU005,Scholarship / Social Justice,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU006,Scholarship / Women Education,individual,8,4,3,0.5333333333333333,5,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES002,Higher Education / Research Fellowship,individual,9,3,2,0.6428571428571429,6,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKI001,Skill Development / Minority Affairs,individual,10,4,0,0.7142857142857143,4,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,WOM002,Women & Child Development / Justice,individual,13,1,0,0.9285714285714286,2,0,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU007,Scholarship / Education,individual,8,5,1,0.5714285714285714,6,0,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES003,Science & Technology / Research Fellowship,individual,8,5,1,0.5714285714285714,5,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU008,Higher Education / Electronics & IT Research,individual,9,3,2,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES004,Science & Technology / Engineering Fellowship,individual,9,4,1,0.6428571428571429,4,1,1,1,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL002,Culture / Arts & Performing Arts,individual,10,4,0,0.7142857142857143,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL003,Culture / State Recognition,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P058,26,54000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL004,Culture / Infrastructure Support,individual,11,2,1,0.7857142857142857,5,1,1,1,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED001,Health / Social Welfare,individual,11,3,0,0.7857142857142857,9,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,CUL001,Culture / Pension,individual,10,4,0,0.7142857142857143,8,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC001,Social Security / Pension,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,HOU001,Housing / LGBTQ+ Welfare,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EXT001,External Affairs / Overseas Welfare,individual,12,2,0,0.8571428571428571,4,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RUR001,Rural Infrastructure / Energy,community,11,3,0,0.7857142857142857,3,1,1,0,0,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU001,Education / Disability,institution,10,3,1,0.7142857142857143,6,1,1,1,0,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU002,Scholarship / Education,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RES001,Research & Development,institution,9,4,1,0.6428571428571429,5,1,1,1,0,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,FIN001,Financial Inclusion / Insurance,individual,13,1,0,0.9285714285714286,4,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR001,Fisheries / Social Security,individual,11,3,0,0.7857142857142857,8,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED002,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC002,Social Security / Healthcare,individual,10,4,0,0.7142857142857143,6,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EMP001,Entrepreneurship / Minority Welfare,individual,10,4,0,0.7142857142857143,6,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKL001,Skill Development / Agriculture,organization,11,3,0,0.7857142857142857,4,0,1,0,0,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR002,Agriculture / Export Promotion,organization,12,2,0,0.8571428571428571,4,1,1,0,0,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,AGR003,Agriculture / Farm Mechanization,individual,12,2,1,0.8,5,0,1,1,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,RUR002,Rural Development / Land Ownership,individual,13,1,0,0.9285714285714286,3,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,DIS001,Disability Welfare / Transport Aid,individual,9,5,0,0.6428571428571429,7,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SKL002,Skill Development / Entrepreneurship,individual,11,3,0,0.7857142857142857,5,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SOC003,Minority Welfare / Financial Assistance,individual,9,5,0,0.6428571428571429,6,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MIN001,Minority Welfare / Skill & Livelihood,individual,11,3,0,0.7857142857142857,4,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,COM001,Commerce & Industry / Recognition,individual,12,2,0,0.8571428571428571,3,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,SCI001,Science & Technology / Innovation,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,FIN002,Financial Inclusion / Entrepreneurship,individual,12,2,0,0.8571428571428571,6,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED003,Health / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED004,Healthcare / Financial Assistance,individual,12,2,0,0.8571428571428571,5,1,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,MED005,Healthcare / Insurance,individual,12,2,0,0.8571428571428571,4,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,WOM001,Women & Child Development / Nutrition,individual,11,3,0,0.7857142857142857,3,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,HEA001,Healthcare / Pharmaceuticals,individual,12,2,0,0.8571428571428571,5,0,1,0,1,not_eligible,0,0
P059,27,66000,Uttar Pradesh,unemployed,secondary,general,male,unemployed,unemployed,EDU003,Education / Nutrition,individual,9,4,1,0.6428571428571429,2,0,1,1,1,not_eligible,0,0
